pubmed_sub_9000-1.gra,9000,Jones - Plassman standard(with threadpool),8,0.022,14
pubmed_sub_9000-1.gra,9000,Jones-Plassman standard (without threadpool),8,1.365,13
pubmed_sub_9000-1.gra,9000,Jones-Plassman standard (find and color): ,8,0.012,14
yago_sub_6642.gra,6642,Greedy Sequential Coloring,1,0.002,9
yago_sub_6642.gra,6642,Largest Degree First standard,8,0.008,6
yago_sub_6642.gra,6642,Largest Degree First (find and color),8,0.006,6
yago_sub_6642.gra,6642,Smallest Degree Last (sequential),1,0.004,7
yago_sub_6642.gra,6642,Smallest Degree Last (sequential weighing),8,0.007,7
yago_sub_6642.gra,6642,Jones - Plassman(sequential),1,0.009,9
yago_sub_6642.gra,6642,Jones - Plassman standard(with threadpool),8,0.021,9
yago_sub_6642.gra,6642,Jones-Plassman standard (without threadpool),8,1.473,8
yago_sub_6642.gra,6642,Jones-Plassman standard (find and color): ,8,0.01,9
arXiv_sub_6000-1.gra,6000,Greedy Sequential Coloring,1,0.002,31
arXiv_sub_6000-1.gra,6000,Largest Degree First standard,8,0.032,27
arXiv_sub_6000-1.gra,6000,Largest Degree First (find and color),8,0.018,29
arXiv_sub_6000-1.gra,6000,Smallest Degree Last (sequential),1,0.011,27
arXiv_sub_6000-1.gra,6000,Smallest Degree Last (sequential weighing),8,0.018,26
arXiv_sub_6000-1.gra,6000,Jones - Plassman(sequential),1,0.017,31
arXiv_sub_6000-1.gra,6000,Jones - Plassman standard(with threadpool),8,0.031,29
arXiv_sub_6000-1.gra,6000,Jones-Plassman standard (without threadpool),8,2.608,30
arXiv_sub_6000-1.gra,6000,Jones-Plassman standard (find and color): ,8,0.019,29
citeseer_sub_10720.gra,10720,Greedy Sequential Coloring,1,0.002,12
citeseer_sub_10720.gra,10720,Largest Degree First standard,8,0.012,9
citeseer_sub_10720.gra,10720,Largest Degree First (find and color),8,0.007,10
citeseer_sub_10720.gra,10720,Smallest Degree Last (sequential),1,0.007,10
citeseer_sub_10720.gra,10720,Smallest Degree Last (sequential weighing),8,0.011,10
citeseer_sub_10720.gra,10720,Jones - Plassman(sequential),1,0.009,12
citeseer_sub_10720.gra,10720,Jones - Plassman standard(with threadpool),8,0.015,12
citeseer_sub_10720.gra,10720,Jones-Plassman standard (without threadpool),8,0.974,11
citeseer_sub_10720.gra,10720,Jones-Plassman standard (find and color): ,8,0.01,12
go_sub_6793.gra,6793,Greedy Sequential Coloring,1,0.001,8
go_sub_6793.gra,6793,Largest Degree First standard,8,0.006,5
go_sub_6793.gra,6793,Largest Degree First (find and color),8,0.005,5
go_sub_6793.gra,6793,Smallest Degree Last (sequential),1,0.003,6
go_sub_6793.gra,6793,Smallest Degree Last (sequential weighing),8,0.005,6
go_sub_6793.gra,6793,Jones - Plassman(sequential),1,0.003,7
go_sub_6793.gra,6793,Jones - Plassman standard(with threadpool),8,0.008,8
go_sub_6793.gra,6793,Jones-Plassman standard (without threadpool),8,0.44,6
go_sub_6793.gra,6793,Jones-Plassman standard (find and color): ,8,0.006,7
pubmed_sub_9000-1.gra,9000,Greedy Sequential Coloring,1,0.002,14
pubmed_sub_9000-1.gra,9000,Largest Degree First standard,8,0.018,9
pubmed_sub_9000-1.gra,9000,Largest Degree First (find and color),8,0.01,10
pubmed_sub_9000-1.gra,9000,Smallest Degree Last (sequential),1,0.005,10
pubmed_sub_9000-1.gra,9000,Smallest Degree Last (sequential weighing),8,0.008,10
pubmed_sub_9000-1.gra,9000,Jones - Plassman(sequential),1,0.012,14
pubmed_sub_9000-1.gra,9000,Jones - Plassman standard(with threadpool),8,0.021,14
pubmed_sub_9000-1.gra,9000,Jones-Plassman standard (without threadpool),8,1.406,14
